TÁC GIẢ: CHARLES DICKENS	DICKENS	1.1625
Nhưng bởi vì mục đích của quyển sách này một phần là để nêu lên cái sự thực khắc nghiệt, ngay dù cho nó nói đến những hạng người rất được tán dương trong tiểu thuyết, cho nên tôi không vì các độc giả như thế mà che giấu dù chỉ là một lỗ thủng ở cái áo ngoài: của Cáo hay một đoạn dây uốn tóc trên đầu tóc bơ phờ của Nancy.		-0.3
Tôi hoàn toàn không tin vào đầu óc tế nhị của những kẻ không tài nào có thể nhìn những con người như thế.		-0.3
Tôi không hề muốn làm cho họ tán thành ý kiến của mình.		-0.3
Tôi không tôn trọng ý kiến của họ, dù đó là khen hay chê; tôi không trông đợi họ tán thành, và tôi không viết để giải trí cho họ.		-0.3
Người ta đã nói về Nancy rằng lòng tận tuy của cô đối với tên ăn trộm tàn nhẫn có vẻ không tự nhiên.		-0.3
Và người ta cũng chê bai Sikes như vậy - tôi thiết nghĩ lời chê trách cũng phần nào mâu thuẫn - rằng hắn ta chắc chắn là được cường điệu bởi vì ở hắn xem ra không hề mảy may có đặc điểm nào giảm bớt tội cho hắn, những đặc điểm mà ở người yêu của hắn thì lại bị chê là trái tự nhiên.		-0.3
Về lời chê trách này, tôi chỉ xin nhận xét: tôi sợ là ở trên đời có những bản tính nhẫn tâm và rõ ràng đã trở thành hoàn toàn hư hỏng không thể nào sửa chữa được.		-0.3
Dù điều đó có thực hay không tôi vẫn tin chắc một điều; có những con người như Sikes, những người mà nếu như người ta theo dõi họ kỹ càng trong cùng một khoảng thời gian và cùng những hoàn cảnh như nhau, sẽ thấy họ không mảy may biểu lộ một hành vi, một dấu hiệu của một bản tính tốt đẹp hơn.		-0.3
Phải chăng mọi tình cảm dịu dàng hơn của con người đều chết trong những trái tim như thế, hay là cái sợi dây đàn cần phải gẩy đã han gỉ và khó tìm, tôi không dám cho là mình đã biết, nhưng sự thực chính là như thế, tôi tin chắc như vậy.		-0.3
Bàn cãi về hành vi và tính cách của cô gái có vẻ tự nhiên hay không tự nhiên, có thể có hay không thể có, đúng hay sai thì cũng là vô ích. ~~~ Đó là sự thực.		-0.3
Bất kỳ ai đã quan sát những hình bóng ảm đạm này của cuộc đời đều phải biết rằng đó là sự thực.		-0.3
Ngay từ khi cô gái bất hạnh này xuất hiện lần đầu tiên, cho đến khi cô gục cái đầu máu me lên ngực của tên ăn trộm, không có một lời nào là quá đáng hay cường điệu.		-0.3
Đó là sự thực rành rành của Chúa bởi đó chính là cái sự thực Chúa để lại trong những lồng ngực hư hỏng và khốn khổ như thế, ở đấy vẫn còn thấp thoáng hy vọng, giọt nước trong cuối cùng ở dưới đáy cái giếng đã bị cỏ dại lấp kín.		-0.3
Nó bao hàm những khía cạnh tốt đẹp nhất và xấu xa nhất của bản tính chúng ta; phần lớn những sắc thái xấu xa nhất và một ít những gì đẹp đẽ nhất của nó, đó là một mâu thuẫn, mốt điều khác thường, có vẻ như không thể có được; nhưng đó lại là sự thực.		-0.3
Tôi vui sướng về chỗ người ta đã ngờ vực hiện tượng này, bởi vì đó là một lời chứng minh đầy đủ (nếu như tôi cần một lời chứng minh) rằng điều đó cần được kể lại.		-0.3
Vào năm một ngàn tám trăm năm mươi, một ủy viên hội đồng thành phố nổi tiếng đã công khai tuyên bố ở London rằng không có và không hề có Đảo Jacob.		-0.3
Đảo Jacob vẫn còn tồn tại (vẫn còn là một nơi đầy tội lỗi như xưa) vào năm một ngàn tám trăm sáu mươi bảy, tuy nó đã được cải thiện và đã thay đổi nhiều. ~~~ CHƯƠNG I		-0.3
		0.3
NƠI OLIVER TWIST RA ĐỜI VÀ NHỮNG HOÀN CẢNH RA ĐỜI CỦA NÓ		-0.3
		0.3
		0.3
		0.3
Trong số những ngôi nhà công cộng ở một thành phố nọ, vì nhiều lý do tôi thấy nên thận trọng tránh không nhắc tên, và cũng sẽ không gán cho nó một cái tên bịa đặt, có một ngôi nhà từ xưa vẫn quen thuộc với hầu hết các thành phố, dù lớn hay nhỏ: tôi muốn nói đến nhà tế bần.		-0.3
Và tại ngôi nhà tế bần này đã ra đời, vào một ngày tháng mà tôi thấy không cần bận tâm nhắc đến, bởi vì nó chẳng có gì là quan trọng đối với bạn đọc cả - dẫu sao cũng ở giai đoạn đầu của câu chuyện - cái sinh mạng có tên gọi được nêu ở đầu mục của chương này.		-0.3
Trong một thời gian dài, sau khi ông thầy thuốc địa phận đưa nó vào cái cõi đời buồn bã và lo âu này, người ta vẫn rất phân vân không biết thằng bé có sống nổi để mang một tên gọi nào hay không.		-0.3
Nếu vậy, những hồi ký này cũng ít hy vọng ra đời được hay, nếu như có ra đời thì cũng chỉ vẻn vẹn có hai ba trang, nhưng nó sẽ có được một giá trị vô song là loại tiểu sử trung thành nhất và ngắn gọn nhất trong nền văn học của bất kỳ thời đại nào và của bất cứ nước nào.		-0.3
Mặc dầu tôi không có thiên hướng cho rằng sinh ra ở nhà tế bần tự nó là điều may mắn nhất và đáng mong muốn nhất con người có thể gặp, nhưng thực tình tôi vẫn muốn nói rằng trường hợp đặc biệt này là điều tốt nhất có thể xảy đến với Oliver Twist.		-0.3
Sự thực là, phải vất vả lắm mới khiến cho Oliver tự mình thực hiện được công việc hô hấp, một động tác rắc rối, nhưng là một động tác mà thói quen đã làm cho nó thành cần thiết đối với cuộc sống thoải mái của chúng ta; và trong thời gian nó nằm thở hổn hển trên cái nệm bông nhỏ, bấp bênh giữa thế giới này và thế giới bên kia, cán cân rõ ràng là nghiêng về cái thế giới thứ hai.		-0.3
Ví thử trong thời gian ngắn ngủi này, Oliver được một bà nội cẩn thận, những bà dì tận tuỵ, những người hộ lý có kinh nghiệm, những bác sĩ thông thái săn sóc chung quanh thì tất yếu thế nào nó cũng chết ngay.		-0.3
Nhưng chung quanh nó không có ai hết, ngoài một bà cụ nghèo, đầu óc đã trở thành mụ đi vì uống quá nhiều bia và một ông thầy thuốc của địa phận làm những công việc này theo giao kèo.		-0.3
Oliver và Thiên nhiên, hai bên chiến đấu với nhau. ~~~ Kết quả là sau khi vật lộn một lát, Oliver đã thở, hắt hơi, và bắt đầu báo cho những người ở trong nhà tế bần biết tình hình là địa phận phải chịu thêm một gánh nặng nữa bằng cách buông ra một tiếng kêu ầm ĩ như người ta có thể chờ đợi ở một cậu bé suốt từ cách đây ba phút mười lăm giây chưa nhận được cái phần phụ rất bổ ích là tiếng nói.		-0.3
Nhưng khi Oliver biểu lộ dấu hiệu đầu tiên chứng tỏ là nó đã sử dụng bộ phổi một cách tự do và thích hợp thì cái khăn trải giường vá, phủ qua loa trên chiếc giường sắt kêu sột soạt, gương mặt tái nhợt của một thiếu phụ ngẩng lên yếu ớt khỏi gối, và một giọng nói thều thào lắp bắp: “Cho tôi nhìn đứa bé, trước khi chết”.		-0.3
Ông thầy thuốc vẫn ngồi quay mặt về phía ngọn lửa, hết hơ tay trên lửa cho ấm, lại xoa tay.		-0.3
Nghe người thiếu phụ nói, ông đứng dậy và đến cạnh đầu giường, nói giọng dịu dàng hơn điều người ta có thể chờ đợi ở ông ta.		-0.3
“Ồ, chị chưa được nói đến chuyện chết chóc”.		-0.3
“Không, Chúa ban phúc cho chị ta!”, bà hộ lý vừa nói xen vào vừa vội vàng nhét vào túi cái chai màu xanh mà ở góc phòng bà ta vừa nhấm nháp nước đựng trong chai ra vẻ thỏa mãn rõ rệt.		-0.3
“Chúa ban phúc cho chị ta, khi nào chị ta đã sống lâu như tôi, đã sinh mười ba đứa con, tất cả đều chết, không kể hai đứa đang ở trong nhà tế bần với tôi thì chị ta sẽ biết đi con đường ấy hay hơn đấy. ~~~ Cầu Chúa ban phúc cho chị ta!		-0.3
Hãy nghĩ xem làm một bà mẹ thật khó như thế nào!	A mű elektronikus változatára a Nevezd meg!	0.212195
Thằng bé xinh quá!”.	- Így add tovább!	0.176471
Rõ ràng là cái tương lai đáng an ủi này của một bà mẹ không tạo nên hậu quả thích đáng.		-0.3
Người bệnh lắc đầu, dang tay ra để đón đứa bé.		-0.3
Ông thầy thuốc đặt đứa bé vào tay bà mẹ.		-0.3
Bà say sưa, âu yếm áp đôi môi nhợt nhạt lên trán con; hai tay bà vuốt lên mặt mình, nhìn chung quanh ngơ ngác, bà rùng mình, ngã vật ra phía sau - và chết.		-0.3
Người ta xoa ngực, xoa tay và thái dương bà, nhưng máu đã vĩnh viễn ngừng chảy.		-0.3
Người ta nói đến hy vọng và an ủi.		-0.3
Nhưng cả hai từ lâu đã là những điều xa lạ đối với người thiếu phụ.		-0.3
“Thế là hết, bà Thingummy ạ!”, cuối cùng ông thầy thuốc nói.	4.0 Nemzetközi (CC BY-SA 4.0) Creative Commons licenc feltételei érvényesek.	0.295775
“Vâng, đúng thế, tội nghiệp đứa bé!”, bà hộ ly vừa nói vừa nhặt nút của cái chai màu xanh rơi xuống trên gối.		-0.3
Bà cúi xuống bế đứa bé lên.		-0.3
“Đứa bé tội nghiệp!”.		-0.3
“Này bà, nếu thằng bé khóc, bà cứ việc gọi tôi”, ông thầy thuốc nói, ung dung xỏ đôi tất tay.		-0.3
“Chắc là nó sẽ quấy đấy. ~~~ Nếu nó khóc bà cho nó một ít cháo”.	További információk: http://creativecommons.org/licenses/by-sa/4.0/deed.hu	-0.00405405
Ông đội mũ và trên đường đi đến cửa ra vào, ông dừng lại ở cạnh giường, nói thêm: “Cô ấy xinh đấy chứ, cô ta ở đâu đến thế?”		-0.3
		0.3
“Tối qua người ta mang cô ta đến đây”, bà cụ trả lời, “theo lệnh ông tổng quản.		-0.3
Người ta thấy cô ta nằm ngoài đường.		-0.3
Cô ta đã đi từ xa đến vì giày dép xơ xác cả, nhưng cô ta từ đâu đến hay sẽ đi đâu, điều đó không ai biết”.		-0.3
Ông thầy thuốc cúi mình xuống xác con người đã chết, và kéo bàn tay trái lên.		-0.3
“Lại một câu chuyện đã cũ”, ông nói, lắc đầu, “không có nhẫn cưới... tôi hiểu rồi.		-0.3
Thôi, chào bà!”. ~~~ Ông thầy thuốc đi ăn tối, và bà hộ lý sau khi áp miệng vào cái chai màu xanh một lần nữa, ngồi xuống chiếc ghế thấp cạnh ngọn lửa, bắt đầu mặc áo cho đứa bé.		-0.3
Bé Oliver Twist thực là một chứng minh hùng hồn cho sức mạnh của quần áo!		-0.3
Khi còn được quấn trong cái chăn từ nãy đến giờ vẫn làm thành vật duy nhất che phủ thân hình nó, nó có thể là con của một người quý tộc cũng như của một kẻ ăn mày, một người lạ mặt dù kiêu hãnh nhất cũng khó lòng quy định được địa vị đúng đắn của nó trong xã hội.		-0.3
